user_id,auction_id,category,cat,property,buy_mount,day
user_00472,auction_00007318,50022520,44834491,property_35,3,20120901
user_00056,auction_00007319,50008168,31856985,property_58,11,20150225
user_00625,auction_00007320,50014815,88068345,property_18,1,20121112
user_00013,auction_00007321,50022520,17853132,property_92,5,20150130
user_00440,auction_00007322,50022520,29614192,property_53,3,20131223
user_00018,auction_00007323,50014815,52906872,property_34,1,20120915
user_00694,auction_00007324,50008168,71880273,property_22,5,20130502
user_00973,auction_00007325,50022520,28186152,property_82,5,20130409
user_00113,auction_00007326,38,57967465,property_55,3,20151214
user_00229,auction_00007327,28,31918943,property_10,11,20121101
user_00171,auction_00007328,28,17098551,property_19,3,20150303
user_00295,auction_00007329,28,46597195,property_94,4,20140710
user_00189,auction_00007330,50008168,58474537,property_15,4,20120108
user_00426,auction_00007331,50022520,66306216,property_22,3,20130704
user_00977,auction_00007332,28,95395644,property_7,3,20150324
user_00079,auction_00007333,28,57779407,property_27,2,20150818
user_00658,auction_00007334,50014815,16538403,property_68,1,20130208
user_00919,auction_00007335,50022520,48903840,property_33,2,20140903
user_00182,auction_00007336,50022520,49146492,property_30,4,20150414
user_00499,auction_00007337,50014815,81083363,property_95,4,20131128
user_00798,auction_00007338,50022520,95757950,property_98,1,20141101
user_00762,auction_00007339,38,20311502,property_62,3,20121126
user_00866,auction_00007340,50008168,78969993,property_44,1,20150430
user_00826,auction_00007341,50014815,36013386,property_30,1,20120730
user_00708,auction_00007342,28,94292753,property_56,4,20131204
user_00835,auction_00007343,50022520,34595062,property_45,11,20150101
user_00071,auction_00007344,38,22684736,property_90,2,20150717
user_00248,auction_00007345,38,90364540,property_76,1,20140131
user_00146,auction_00007346,50008168,32432603,property_94,1,20131022
user_00618,auction_00007347,38,82975834,property_50,3,20120912
user_00775,auction_00007348,50022520,53299559,property_97,2,20120607
user_00296,auction_00007349,50022520,52441045,property_69,1,20140529
user_00582,auction_00007350,38,50409241,property_7,1,20130308
user_00470,auction_00007351,50022520,46434606,property_60,11,20150522
user_00506,auction_00007352,50022520,58656970,property_71,1,20150815
user_00193,auction_00007353,28,22862542,property_45,4,20140627
user_00068,auction_00007354,50014815,81728681,property_82,5,20120619
user_00494,auction_00007355,50022520,87852542,property_22,5,20130801
user_00817,auction_00007356,50022520,57194894,property_48,2,20150516
user_00052,auction_00007357,50008168,29289438,property_34,1,20121203
user_00882,auction_00007358,50014815,11731095,property_66,11,20120209
user_00363,auction_00007359,50014815,28381043,property_23,2,20140813
user_00797,auction_00007360,50014815,79547700,property_40,1,20131115
user_00917,auction_00007361,38,47771252,property_17,5,20140730
user_00474,auction_00007362,28,60065117,property_16,11,20130911
user_00846,auction_00007363,28,75082045,property_86,4,20151126
user_00521,auction_00007364,50008168,65296966,property_72,3,20120814
user_00763,auction_00007365,50014815,55676049,property_89,1,20130926
user_00431,auction_00007366,50014815,31881401,property_97,1,20130110
user_00844,auction_00007367,50022520,23746292,property_30,2,20130904
user_00298,auction_00007368,38,39242850,property_65,5,20150223
user_00435,auction_00007369,38,30744009,property_42,5,20140815
user_00696,auction_00007370,50008168,77562908,property_33,4,20130502
user_00691,auction_00007371,28,39677351,property_47,2,20150408
user_00198,auction_00007372,50014815,35288872,property_97,3,20140423
user_00128,auction_00007373,50008168,84981433,property_35,5,20121120
user_00532,auction_00007374,38,92332960,property_7,1,20140228
user_00984,auction_00007375,38,80551927,property_5,2,20120923
user_00411,auction_00007376,38,81416669,property_87,1,20131209
user_00934,auction_00007377,50014815,83969111,property_55,5,20150516
user_00840,auction_00007378,50014815,25296356,property_33,3,20120612
user_00065,auction_00007379,50014815,66015266,property_40,3,20141125
user_00694,auction_00007380,50022520,71806103,property_84,2,20150122
user_00241,auction_00007381,28,20254278,property_48,3,20130501
user_00369,auction_00007382,38,25645176,property_37,1,20151120
user_00536,auction_00007383,38,27613681,property_84,2,20120523
user_00384,auction_00007384,50022520,12332623,property_60,1,20121230
user_00431,auction_00007385,38,74359847,property_44,2,20130907
user_00967,auction_00007386,38,56735943,property_95,3,20150830
user_00083,auction_00007387,50014815,51818682,property_19,11,20150323
user_00982,auction_00007388,50014815,58663129,property_26,3,20140820
user_00831,auction_00007389,28,28658140,property_10,5,20140709
user_00697,auction_00007390,38,69315901,property_15,1,20130427
user_00951,auction_00007391,50008168,90215042,property_18,4,20150815
user_00828,auction_00007392,38,80212126,property_25,2,20140608
user_00611,auction_00007393,38,55908520,property_20,3,20151221
user_00574,auction_00007394,28,33113253,property_92,1,20140802
user_00286,auction_00007395,50008168,50894029,property_58,1,20140910
user_00989,auction_00007396,38,13860039,property_37,2,20121217
user_00534,auction_00007397,50008168,25917805,property_99,2,20130612
user_00459,auction_00007398,50014815,39844365,property_69,11,20130831
user_00212,auction_00007399,50014815,27275764,property_79,1,20130126
user_00126,auction_00007400,50008168,29107146,property_98,3,20150725
user_00413,auction_00007401,38,40410305,property_95,1,20130918
user_00499,auction_00007402,50008168,51262331,property_94,2,20130208
user_00425,auction_00007403,50008168,26823411,property_63,1,20150713
user_00554,auction_00007404,50014815,38164383,property_88,1,20131202
user_00610,auction_00007405,50008168,27477597,property_80,3,20130915
user_00961,auction_00007406,50022520,20550179,property_94,1,20150629
user_00543,auction_00007407,50022520,67016371,property_11,2,20140805
user_00158,auction_00007408,50014815,24995099,property_58,3,20141128
user_00112,auction_00007409,38,20433455,property_57,1,20141011
user_00402,auction_00007410,38,12524153,property_100,1,20121203
user_00759,auction_00007411,50014815,74995591,property_51,2,20150521
user_00122,auction_00007412,38,67881056,property_98,2,20140209
user_00273,auction_00007413,28,15706527,property_27,5,20140111
user_00294,auction_00007414,50022520,36353784,property_32,5,20140902
user_00398,auction_00007415,28,24471004,property_86,2,20120813
user_00471,auction_00007416,28,14401363,property_38,5,20131122
user_00985,auction_00007417,28,98555359,property_83,2,20140411
user_00207,auction_00007418,50014815,78918010,property_83,1,20151227
user_00110,auction_00007419,28,89614758,property_87,11,20130921
user_00440,auction_00007420,50008168,17954445,property_96,1,20130401
user_00278,auction_00007421,38,72959166,property_22,3,20141127
user_00963,auction_00007422,50014815,25961469,property_63,2,20151017
user_00568,auction_00007423,50008168,43958759,property_22,4,20150819
user_00887,auction_00007424,50008168,15809144,property_4,4,20120329
user_00915,auction_00007425,50022520,18891570,property_25,4,20121116
user_00569,auction_00007426,50022520,50486214,property_72,3,20150610
user_00940,auction_00007427,50008168,99601933,property_69,5,20150316
user_00482,auction_00007428,50022520,11378737,property_49,2,20120406
user_00803,auction_00007429,38,22952493,property_88,2,20130408
user_00114,auction_00007430,38,26615289,property_22,2,20130707
user_00893,auction_00007431,50022520,90771151,property_10,2,20141229
user_00897,auction_00007432,28,37568480,property_61,1,20150818
user_00820,auction_00007433,50008168,88866745,property_46,2,20120208
user_00853,auction_00007434,38,36846824,property_92,11,20150805
user_00477,auction_00007435,50022520,34800996,property_2,4,20130830
user_00710,auction_00007436,50022520,57182050,property_84,5,20120913
user_00933,auction_00007437,38,13927092,property_70,3,20130823
user_00321,auction_00007438,38,22184193,property_8,3,20140822
user_00179,auction_00007439,28,29536326,property_9,3,20150405
user_00897,auction_00007440,50022520,47228730,property_78,1,20140507
user_00219,auction_00007441,50022520,87812909,property_50,11,20120413
user_00789,auction_00007442,50014815,56685830,property_32,11,20150707
user_00949,auction_00007443,28,57271923,property_6,5,20120303
user_00528,auction_00007444,38,31549640,property_33,2,20120412
user_00492,auction_00007445,38,77194013,property_43,3,20150308
user_00891,auction_00007446,50008168,92269619,property_92,1,20130810
user_00061,auction_00007447,38,42456869,property_82,2,20120120
user_00054,auction_00007448,50022520,77767769,property_25,3,20150516
user_00680,auction_00007449,38,86535694,property_5,11,20120514
user_00538,auction_00007450,50022520,19172042,property_50,1,20140508
user_00848,auction_00007451,50022520,23301739,property_78,3,20151202
user_00988,auction_00007452,28,87595788,property_30,2,20131226
user_00065,auction_00007453,38,11876942,property_42,2,20140916
user_00612,auction_00007454,28,80979534,property_93,1,20130412
user_00586,auction_00007455,50022520,39124988,property_70,2,20140905
user_00704,auction_00007456,38,35709072,property_65,2,20140430
user_00171,auction_00007457,38,47830178,property_19,11,20120918
user_00273,auction_00007458,28,33055043,property_35,3,20130812
user_00889,auction_00007459,28,82091897,property_80,1,20121209
user_00699,auction_00007460,50022520,10581018,property_30,1,20140410
user_00535,auction_00007461,50022520,23245372,property_43,11,20140221
user_00391,auction_00007462,38,38724658,property_30,1,20151123
user_00940,auction_00007463,38,77671943,property_40,3,20151122
user_00693,auction_00007464,50014815,73715236,property_2,5,20121010
user_00327,auction_00007465,50014815,59185834,property_5,1,20120914
user_00108,auction_00007466,50008168,89105321,property_90,3,20140119
user_00847,auction_00007467,50022520,34847161,property_82,1,20130619
user_00162,auction_00007468,50008168,69010948,property_95,2,20150501
user_00814,auction_00007469,50008168,24404851,property_14,3,20121110
user_00452,auction_00007470,28,34273079,property_66,4,20120308
user_00206,auction_00007471,28,57623448,property_9,2,20130328
user_00590,auction_00007472,50014815,60951070,property_92,1,20140424
user_00016,auction_00007473,50008168,66920644,property_51,1,20150512
user_00327,auction_00007474,50014815,38759369,property_57,4,20130417
user_00608,auction_00007475,50022520,79021601,property_61,3,20120418
user_00659,auction_00007476,38,40541809,property_65,3,20150504
user_00002,auction_00007477,28,64704189,property_37,2,20120622
user_00010,auction_00007478,50022520,25145863,property_66,2,20130703
user_00434,auction_00007479,50022520,52181984,property_9,1,20150713
user_00125,auction_00007480,28,26591378,property_55,3,20120430
user_00081,auction_00007481,28,72532267,property_45,5,20120724
user_00485,auction_00007482,50008168,24806384,property_23,4,20151022
user_00652,auction_00007483,50014815,79756655,property_36,11,20131111
user_00838,auction_00007484,50022520,28241849,property_33,1,20121030
user_00150,auction_00007485,50008168,76547299,property_33,3,20140813
user_00800,auction_00007486,50008168,58486215,property_86,1,20130510
user_00873,auction_00007487,50022520,48691113,property_47,3,20120810
user_00340,auction_00007488,50022520,84777007,property_34,5,20151226
user_00129,auction_00007489,38,15450389,property_34,3,20120820
user_00438,auction_00007490,50014815,21039132,property_55,4,20140731
user_00751,auction_00007491,50022520,54038904,property_7,3,20130112
user_00501,auction_00007492,28,76265010,property_69,3,20130108
user_00058,auction_00007493,38,25532025,property_27,3,20140322
user_00198,auction_00007494,50014815,61644447,property_69,11,20130928
user_00211,auction_00007495,28,48065683,property_47,2,20120514
user_00914,auction_00007496,28,71330222,property_89,4,20130613
user_00902,auction_00007497,50014815,90582915,property_9,2,20141003
user_00045,auction_00007498,38,51876858,property_61,3,20131103
user_00097,auction_00007499,28,69586748,property_78,1,20140512
user_00279,auction_00007500,50008168,40316218,property_80,5,20150316
user_00535,auction_00007501,50014815,84345332,property_28,11,20120127
user_00410,auction_00007502,50014815,64664494,property_58,5,20120124
user_00461,auction_00007503,50022520,49002238,property_91,3,20150722
user_00391,auction_00007504,38,67440042,property_71,4,20120514
user_00847,auction_00007505,50008168,35338291,property_14,1,20141204
user_00044,auction_00007506,50008168,19342782,property_2,11,20130628
user_00027,auction_00007507,50022520,73844258,property_83,11,20120914
user_00794,auction_00007508,28,59317149,property_88,3,20150604
user_00097,auction_00007509,28,34064874,property_84,1,20130401
user_00975,auction_00007510,50008168,11716086,property_97,1,20130321
user_00548,auction_00007511,38,75987927,property_93,3,20131106
user_00621,auction_00007512,28,24115931,property_86,2,20150604
user_00567,auction_00007513,50014815,63199848,property_42,2,20141216
user_00704,auction_00007514,50022520,68795196,property_31,5,20130712
user_00219,auction_00007515,38,80150556,property_83,3,20140707
user_00185,auction_00007516,28,98388851,property_77,1,20130919
user_00069,auction_00007517,50008168,21409300,property_16,1,20121201
user_00829,auction_00007518,50022520,26001148,property_19,5,20121119
user_00130,auction_00007519,28,29242468,property_69,11,20150324
user_00567,auction_00007520,50008168,62990697,property_59,2,20150108
user_00890,auction_00007521,28,63770881,property_65,2,20150729
user_00609,auction_00007522,50022520,89263249,property_66,5,20130511
user_00848,auction_00007523,50014815,23652916,property_85,2,20150818
user_00599,auction_00007524,50014815,32645646,property_33,3,20131023
user_00806,auction_00007525,50008168,18685284,property_69,1,20150616
user_00631,auction_00007526,50014815,58816328,property_95,1,20140504
user_00720,auction_00007527,50022520,36720922,property_50,2,20151102
user_00334,auction_00007528,50008168,55450370,property_80,4,20140430
user_00925,auction_00007529,28,36878911,property_73,1,20151121
user_00154,auction_00007530,38,89854290,property_75,11,20140912
user_00547,auction_00007531,28,64262755,property_55,3,20140903
user_00079,auction_00007532,50022520,26476859,property_76,1,20120617
user_00579,auction_00007533,50008168,41255233,property_68,5,20131223
user_00855,auction_00007534,28,67002833,property_66,11,20130525
user_00413,auction_00007535,50008168,76989425,property_100,3,20150503
user_00546,auction_00007536,50014815,47382097,property_20,1,20120210
user_00609,auction_00007537,38,88103795,property_98,11,20121211
user_00169,auction_00007538,50022520,89678350,property_89,3,20121206
user_00681,auction_00007539,28,46637787,property_77,2,20140602
user_00663,auction_00007540,38,96413557,property_8,2,20121130
user_00583,auction_00007541,50022520,63718703,property_40,2,20130908
user_00515,auction_00007542,50022520,57794571,property_41,2,20140810
user_00314,auction_00007543,50014815,73864322,property_62,3,20130428
user_00032,auction_00007544,50008168,99479873,property_75,5,20140404
user_00287,auction_00007545,50008168,90955493,property_90,2,20131026
user_00594,auction_00007546,38,64283500,property_18,1,20120122
user_00043,auction_00007547,50014815,75032899,property_62,1,20120328
user_00903,auction_00007548,50022520,78640894,property_14,1,20130219
user_00617,auction_00007549,50014815,47432067,property_36,3,20121020
user_00001,auction_00007550,50014815,29780216,property_58,2,20150524
user_00573,auction_00007551,38,71020042,property_88,2,20150226
user_00270,auction_00007552,50008168,24500436,property_18,1,20120202
user_00180,auction_00007553,50014815,26400072,property_33,2,20150322
user_00736,auction_00007554,50014815,43647023,property_49,3,20120318
user_00518,auction_00007555,50014815,75678288,property_30,1,20151211
user_00103,auction_00007556,28,76742957,property_5,2,20150726
user_00010,auction_00007557,50014815,40980376,property_12,3,20120423
user_00583,auction_00007558,50014815,94338531,property_94,5,20140604
user_00090,auction_00007559,50022520,28066831,property_77,1,20130907
user_00226,auction_00007560,28,13989423,property_70,4,20140717
user_00670,auction_00007561,50014815,23368540,property_96,3,20140412
user_00740,auction_00007562,50014815,17093731,property_49,4,20120518
user_00917,auction_00007563,38,19157497,property_91,1,20150813
user_00126,auction_00007564,38,76858535,property_33,1,20130930
user_00956,auction_00007565,28,13590174,property_23,3,20130908
user_00209,auction_00007566,50022520,34037816,property_35,5,20121025
user_00097,auction_00007567,28,61356129,property_17,5,20140713
user_00074,auction_00007568,28,91145880,property_27,1,20141027
user_00627,auction_00007569,38,53883276,property_72,2,20140928
user_00191,auction_00007570,38,30499966,property_84,1,20130525
user_00682,auction_00007571,50022520,50634767,property_29,3,20151216
user_00819,auction_00007572,50014815,93478965,property_76,1,20131027
user_00960,auction_00007573,50022520,93648866,property_58,2,20131013
user_00716,auction_00007574,50014815,22929680,property_21,1,20130616
user_00056,auction_00007575,50008168,20269972,property_67,1,20150910
user_00720,auction_00007576,38,98728736,property_31,3,20120417
user_00553,auction_00007577,50008168,79786361,property_31,3,20130804
user_00032,auction_00007578,50008168,76060289,property_73,1,20121226
user_00527,auction_00007579,38,72548391,property_14,2,20150806
user_00574,auction_00007580,50008168,37102821,property_20,1,20130524
user_00667,auction_00007581,28,49401349,property_15,1,20120912
user_00284,auction_00007582,50014815,98864649,property_83,1,20140331
user_00721,auction_00007583,50022520,76826878,property_85,2,20150622
user_00832,auction_00007584,38,75800289,property_71,1,20141006
user_00494,auction_00007585,28,77752405,property_64,1,20150511
user_00187,auction_00007586,50022520,45120118,property_4,3,20121021
user_00498,auction_00007587,50022520,82804811,property_51,2,20151215
user_00442,auction_00007588,50022520,56119311,property_21,1,20120505
user_00130,auction_00007589,50008168,82548572,property_73,5,20140605
user_00639,auction_00007590,50008168,83366099,property_27,2,20140626
user_00292,auction_00007591,50008168,12371679,property_23,11,20140114
user_00114,auction_00007592,50008168,14241081,property_67,1,20130702
user_00199,auction_00007593,28,67768169,property_66,5,20150315
user_00013,auction_00007594,50008168,25989909,property_7,1,20130405
user_00271,auction_00007595,38,61489930,property_92,5,20150627
user_00601,auction_00007596,50022520,70413482,property_74,2,20130206
user_00215,auction_00007597,28,52219420,property_72,3,20130918
user_00444,auction_00007598,50008168,60511038,property_28,1,20130418
user_00790,auction_00007599,50022520,69398880,property_22,4,20151101
user_00512,auction_00007600,28,71694016,property_19,1,20150322
user_00447,auction_00007601,50022520,14829304,property_16,1,20140330
user_00986,auction_00007602,28,14410367,property_6,3,20150418
user_00993,auction_00007603,50014815,33738978,property_15,1,20120209
user_00715,auction_00007604,28,84714519,property_2,2,20130721
user_00074,auction_00007605,50008168,98504649,property_24,2,20131016
user_00537,auction_00007606,50022520,50673953,property_30,1,20130310
user_00101,auction_00007607,50022520,32031067,property_23,5,20151007
user_00176,auction_00007608,50022520,75965276,property_1,3,20150423
user_00427,auction_00007609,38,67805041,property_3,1,20130110
user_00117,auction_00007610,38,28050706,property_9,1,20151111
user_00166,auction_00007611,50008168,51937627,property_89,1,20131211
user_00041,auction_00007612,50014815,62221499,property_67,1,20121223
user_00429,auction_00007613,38,75425092,property_50,1,20141117
user_00344,auction_00007614,28,24681002,property_60,4,20140818
user_00424,auction_00007615,50008168,86350455,property_56,2,20150216
user_00366,auction_00007616,50014815,75841004,property_49,5,20151122
user_00120,auction_00007617,28,98594248,property_15,1,20130331
user_00609,auction_00007618,50022520,84327616,property_6,3,20131115
user_00657,auction_00007619,38,82396020,property_4,2,20140724
user_00728,auction_00007620,28,86800757,property_66,4,20130209
user_00229,auction_00007621,50014815,73057955,property_81,1,20130523
user_00825,auction_00007622,50008168,73875700,property_77,2,20141112
user_00130,auction_00007623,28,85464643,property_86,3,20120720
user_00352,auction_00007624,50008168,30979701,property_72,5,20130329
user_00889,auction_00007625,50022520,78006116,property_87,1,20130519
user_00318,auction_00007626,50014815,17480910,property_62,4,20120210
user_00984,auction_00007627,50014815,62530781,property_92,1,20140912
user_00649,auction_00007628,38,45351739,property_50,2,20130421
user_00836,auction_00007629,50014815,76396319,property_16,2,20130721
user_00337,auction_00007630,28,89328732,property_2,4,20131128
user_00273,auction_00007631,28,60707149,property_71,1,20130524
user_00117,auction_00007632,28,92804241,property_11,3,20150712
user_00818,auction_00007633,50022520,57347151,property_38,1,20151023
user_00368,auction_00007634,50014815,48176560,property_25,5,20130302
user_00094,auction_00007635,50014815,53014471,property_48,2,20120413
user_00168,auction_00007636,28,18244186,property_50,4,20130105
user_00954,auction_00007637,38,13777824,property_12,2,20130416
user_00715,auction_00007638,38,89250658,property_37,1,20140516
user_00341,auction_00007639,50014815,16055696,property_8,5,20130927
user_00661,auction_00007640,50014815,27206452,property_93,11,20120726
user_00914,auction_00007641,50008168,59178730,property_31,3,20130101
user_00695,auction_00007642,50014815,56825449,property_71,2,20121108
user_00925,auction_00007643,28,88378721,property_38,3,20130823
user_00152,auction_00007644,50022520,13610435,property_41,2,20140901
user_00586,auction_00007645,50014815,93906615,property_84,11,20130603
user_00877,auction_00007646,50014815,55802675,property_32,5,20120214
user_00913,auction_00007647,28,61079694,property_83,1,20150721
user_00274,auction_00007648,50008168,23066102,property_11,2,20150313
user_00554,auction_00007649,50014815,67465077,property_76,3,20150108
user_00496,auction_00007650,38,56324312,property_66,2,20140205
user_00724,auction_00007651,38,57964863,property_97,1,20130125
user_00101,auction_00007652,38,65288255,property_7,5,20140728
user_00557,auction_00007653,50022520,57146562,property_62,5,20121118
user_00082,auction_00007654,50022520,17576489,property_36,1,20120422
user_00529,auction_00007655,50014815,98750131,property_54,2,20130510
user_00073,auction_00007656,50014815,42779846,property_97,2,20130416
user_00014,auction_00007657,50014815,43234179,property_99,11,20131211
user_00433,auction_00007658,50022520,41490443,property_71,4,20120401
user_00157,auction_00007659,50014815,96984204,property_83,3,20131025
user_00735,auction_00007660,28,51889289,property_18,1,20120528
user_00132,auction_00007661,50008168,89528254,property_25,2,20140329
user_00338,auction_00007662,38,21400686,property_41,1,20120408
user_00404,auction_00007663,38,18791292,property_40,1,20120914
user_00376,auction_00007664,28,50924657,property_53,2,20130524
user_00888,auction_00007665,50014815,25364077,property_76,4,20120927
user_00559,auction_00007666,50022520,55311134,property_41,1,20131030
user_00107,auction_00007667,50014815,32787384,property_87,2,20120715
user_00620,auction_00007668,50014815,12645698,property_13,1,20120228
user_00265,auction_00007669,38,82265081,property_5,2,20140925
user_00205,auction_00007670,38,53770661,property_1,1,20151222
user_00079,auction_00007671,50022520,15016739,property_26,2,20120702
user_00155,auction_00007672,38,71862210,property_94,2,20140118
user_00783,auction_00007673,50014815,98284097,property_99,1,20131231
user_00988,auction_00007674,28,66703371,property_3,3,20131026
user_00997,auction_00007675,50022520,86242300,property_59,1,20141230
user_00247,auction_00007676,28,79089893,property_97,2,20141018
user_00531,auction_00007677,50014815,66528833,property_52,2,20120420
user_00858,auction_00007678,50022520,45784981,property_24,2,20150418
user_00948,auction_00007679,28,12738346,property_1,5,20130630
user_00538,auction_00007680,50022520,73042053,property_48,3,20150722
user_00729,auction_00007681,50014815,88918579,property_36,3,20151201
user_00154,auction_00007682,50022520,12984525,property_43,4,20120417
user_00154,auction_00007683,50014815,52481834,property_96,5,20130713
user_00686,auction_00007684,50022520,60699081,property_76,2,20121107
user_00092,auction_00007685,50022520,86551556,property_49,4,20121107
user_00433,auction_00007686,38,62385285,property_57,1,20150819
user_00338,auction_00007687,50014815,53274663,property_10,11,20151108
user_00480,auction_00007688,50008168,86844836,property_43,5,20151014
user_00693,auction_00007689,50022520,23116517,property_3,1,20130904
user_00131,auction_00007690,28,75546384,property_89,2,20131129
user_00450,auction_00007691,38,23429380,property_6,3,20140316
user_00993,auction_00007692,38,37636546,property_56,2,20130917
user_00810,auction_00007693,50022520,55092789,property_56,4,20120525
user_00787,auction_00007694,50008168,76670159,property_86,11,20120610
user_00273,auction_00007695,38,77480448,property_50,1,20150430
user_00929,auction_00007696,50014815,99575241,property_55,2,20150625
user_00588,auction_00007697,50022520,55572210,property_35,1,20121116
user_00177,auction_00007698,50022520,32364326,property_12,1,20140130
user_00696,auction_00007699,50008168,92520800,property_10,4,20140201
user_00831,auction_00007700,50014815,50201014,property_2,2,20120628
user_00643,auction_00007701,50014815,58765904,property_83,1,20120926
user_00875,auction_00007702,50008168,68517739,property_51,2,20131018
user_00049,auction_00007703,28,37079584,property_48,5,20130421
user_00567,auction_00007704,50014815,76699729,property_39,1,20141111
user_00666,auction_00007705,28,95287876,property_12,11,20120313
user_00355,auction_00007706,28,20109437,property_91,3,20140922
user_00712,auction_00007707,50022520,81918425,property_12,4,20141124
user_00308,auction_00007708,50022520,38733345,property_91,2,20120603
user_00868,auction_00007709,38,48568210,property_29,1,20150415
user_00885,auction_00007710,50022520,45588515,property_37,3,20120705
user_00630,auction_00007711,50014815,16379551,property_1,1,20130525
user_00775,auction_00007712,50014815,49905650,property_58,5,20131208
user_00046,auction_00007713,28,86976644,property_70,1,20120213
user_00302,auction_00007714,50014815,63959197,property_42,1,20131216
user_00868,auction_00007715,50022520,40317902,property_13,3,20130402
user_00912,auction_00007716,50022520,93828673,property_52,11,20151111
user_00408,auction_00007717,50022520,22342371,property_79,4,20130927
user_00189,auction_00007718,50008168,87603784,property_76,2,20150605
user_00822,auction_00007719,50014815,22714930,property_35,2,20130604
user_00830,auction_00007720,38,89438729,property_99,2,20120520
user_00129,auction_00007721,50014815,55209639,property_80,2,20150616
user_00561,auction_00007722,50014815,46690420,property_61,5,20151231
user_00537,auction_00007723,50008168,19028796,property_6,3,20140821
user_00266,auction_00007724,50014815,86024718,property_67,4,20120813
user_00118,auction_00007725,28,81278157,property_79,4,20131113
user_00464,auction_00007726,50022520,73789440,property_2,2,20151118
user_00144,auction_00007727,50022520,67325182,property_48,5,20141015
user_00442,auction_00007728,50008168,38150713,property_99,1,20131005
user_00200,auction_00007729,50022520,56616029,property_72,4,20140103
user_00157,auction_00007730,28,20289344,property_98,1,20141013
user_00487,auction_00007731,50008168,97447790,property_25,3,20120905
user_00860,auction_00007732,38,50513220,property_56,5,20140314
user_00134,auction_00007733,50022520,77731571,property_54,2,20140604
user_00912,auction_00007734,50014815,50253107,property_71,4,20130417
user_00148,auction_00007735,28,68104261,property_26,2,20121221
user_00336,auction_00007736,28,99047650,property_38,1,20141120
user_00071,auction_00007737,50022520,82470537,property_71,1,20150717
user_00233,auction_00007738,38,52057523,property_19,3,20150823
user_00334,auction_00007739,50014815,36853878,property_49,4,20120926
user_00811,auction_00007740,38,65608317,property_69,11,20130722
user_00666,auction_00007741,38,63995920,property_93,1,20140418
user_00090,auction_00007742,50022520,43724189,property_73,2,20130518
user_00334,auction_00007743,50014815,93881231,property_73,1,20120205
user_00199,auction_00007744,50022520,79171687,property_80,5,20140531
user_00161,auction_00007745,50022520,70831313,property_52,1,20120903
user_00538,auction_00007746,28,83492593,property_21,4,20140420
user_00121,auction_00007747,50022520,34239835,property_50,3,20121001
user_00301,auction_00007748,50008168,12496895,property_78,1,20120601
user_00724,auction_00007749,50014815,94267786,property_59,4,20151006
user_00575,auction_00007750,28,79286427,property_2,5,20151003
user_00963,auction_00007751,50014815,35036832,property_68,4,20150103
user_00436,auction_00007752,28,87422596,property_30,11,20150907
user_00068,auction_00007753,50008168,77001977,property_70,11,20140116
user_00765,auction_00007754,50022520,38582041,property_56,1,20140604
user_00922,auction_00007755,28,98691908,property_72,3,20130501
user_00459,auction_00007756,28,72719315,property_72,5,20131009
user_00514,auction_00007757,28,45961754,property_67,2,20120926
user_00398,auction_00007758,50008168,95621026,property_82,1,20120119
user_00620,auction_00007759,50014815,81500378,property_73,4,20120102
user_00286,auction_00007760,50008168,92466364,property_16,5,20140727
user_00561,auction_00007761,28,68213514,property_61,3,20140611
user_00140,auction_00007762,28,85982862,property_68,2,20120529
user_00730,auction_00007763,50022520,94122098,property_88,4,20131002
user_00556,auction_00007764,50008168,18037180,property_85,3,20120326
user_00929,auction_00007765,50008168,80097837,property_83,2,20130815
user_00781,auction_00007766,38,36930522,property_63,1,20121111
user_00590,auction_00007767,50014815,58892118,property_79,3,20120422
user_00728,auction_00007768,38,72073912,property_10,4,20131005
user_00894,auction_00007769,38,29829822,property_47,1,20150528
user_00610,auction_00007770,50014815,42262445,property_4,3,20150225
user_00748,auction_00007771,50022520,30196097,property_48,3,20150912
user_00282,auction_00007772,50022520,50302318,property_76,5,20140228
user_00661,auction_00007773,50014815,68436893,property_55,1,20141022
user_00924,auction_00007774,50014815,65064200,property_24,2,20140104
user_00816,auction_00007775,50008168,52768905,property_47,4,20150929
user_00996,auction_00007776,50008168,18647316,property_59,1,20150828
user_00936,auction_00007777,50008168,95084307,property_10,2,20140510
user_00578,auction_00007778,50008168,37321097,property_73,1,20150504
user_00746,auction_00007779,28,65356542,property_59,5,20140701
user_00457,auction_00007780,28,45827376,property_49,2,20140801
user_00087,auction_00007781,50022520,48526473,property_3,2,20120607
user_00079,auction_00007782,28,96710377,property_89,1,20130918
user_00205,auction_00007783,28,31553261,property_77,1,20130123
user_00791,auction_00007784,50008168,44419684,property_31,3,20151105
user_00337,auction_00007785,50008168,90696029,property_17,2,20130317
user_00254,auction_00007786,50014815,41692809,property_3,11,20151119
user_00304,auction_00007787,50008168,64474404,property_12,1,20140515
user_00380,auction_00007788,50014815,42008703,property_17,1,20120219
user_00130,auction_00007789,50014815,25241574,property_56,11,20141031
user_00596,auction_00007790,28,30127592,property_90,3,20120327
user_00276,auction_00007791,50008168,35758531,property_98,11,20150429
user_00699,auction_00007792,28,13718391,property_46,3,20120318
user_00558,auction_00007793,50008168,42962076,property_59,1,20120811
user_00899,auction_00007794,28,51680049,property_81,5,20120331
user_00183,auction_00007795,28,72298460,property_67,1,20120610
